CUST_ID,INCOME,SAVINGS,DEBT,R_SAVINGS_INCOME,R_DEBT_INCOME,R_DEBT_SAVINGS,T_CLOTHING_12,T_CLOTHING_6,R_CLOTHING,R_CLOTHING_INCOME,R_CLOTHING_SAVINGS,R_CLOTHING_DEBT,T_EDUCATION_12,T_EDUCATION_6,R_EDUCATION,R_EDUCATION_INCOME,R_EDUCATION_SAVINGS,R_EDUCATION_DEBT,T_ENTERTAINMENT_12,T_ENTERTAINMENT_6,R_ENTERTAINMENT,R_ENTERTAINMENT_INCOME,R_ENTERTAINMENT_SAVINGS,R_ENTERTAINMENT_DEBT,T_FINES_12,T_FINES_6,R_FINES,R_FINES_INCOME,R_FINES_SAVINGS,R_FINES_DEBT,T_GAMBLING_12,T_GAMBLING_6,R_GAMBLING,R_GAMBLING_INCOME,R_GAMBLING_SAVINGS,R_GAMBLING_DEBT,T_GROCERIES_12,T_GROCERIES_6,R_GROCERIES,R_GROCERIES_INCOME,R_GROCERIES_SAVINGS,R_GROCERIES_DEBT,T_HEALTH_12,T_HEALTH_6,R_HEALTH,R_HEALTH_INCOME,R_HEALTH_SAVINGS,R_HEALTH_DEBT,T_HOUSING_12,T_HOUSING_6,R_HOUSING,R_HOUSING_INCOME,R_HOUSING_SAVINGS,R_HOUSING_DEBT,T_TAX_12,T_TAX_6,R_TAX,R_TAX_INCOME,R_TAX_SAVINGS,R_TAX_DEBT,T_TRAVEL_12,T_TRAVEL_6,R_TRAVEL,R_TRAVEL_INCOME,R_TRAVEL_SAVINGS,R_TRAVEL_DEBT,T_UTILITIES_12,T_UTILITIES_6,R_UTILITIES,R_UTILITIES_INCOME,R_UTILITIES_SAVINGS,R_UTILITIES_DEBT,T_EXPENDITURE_12,T_EXPENDITURE_6,R_EXPENDITURE,R_EXPENDITURE_INCOME,R_EXPENDITURE_SAVINGS,R_EXPENDITURE_DEBT,CAT_GAMBLING,CAT_DEBT,CAT_CREDIT_CARD,CAT_MORTGAGE,CAT_SAVINGS_ACCOUNT,CAT_DEPENDENTS,CREDIT_SCORE,DEFAULT
CB822FJJYE,28413,207415,31254,7.3,1.1,0.1507,742,156,0.2102,0.0261,0.0036,0.0237,0,0,0.5053,0.0,0.0,0.0,3464,1784,0.515,0.1219,0.0167,0.1108,0,0,0.6183,0.0,0.0,0.0,0,0,0.439,0.0,0.0,0.0,4219,2179,0.5165,0.1485,0.0203,0.135,1955,1477,0.7555,0.0688,0.0094,0.0626,7153,3620,0.5061,0.2518,0.0345,0.2289,176,96,0.5455,0.0062,0.0008,0.0056,9116,5363,0.5883,0.3208,0.044,0.2917,1588,802,0.505,0.0559,0.0077,0.0508,28413,15477,0.5447,1.0,0.137,0.9091,No,1,0,0,1,0,632,0
CB8EOHQ9AE,73455,609676,29382,8.3,0.4,0.0482,3062,2263,0.7391,0.0417,0.005,0.1042,0,0,0.5003,0.0,0.0,0.0,6129,3148,0.5136,0.0834,0.0101,0.2086,0,0,0.8442,0.0,0.0,0.0,0,0,0.5489,0.0,0.0,0.0,9321,5653,0.6065,0.1269,0.0153,0.3172,6491,5623,0.8663,0.0884,0.0106,0.2209,12818,6487,0.5061,0.1745,0.021,0.4363,336,168,0.5,0.0046,0.0006,0.0114,32457,25493,0.7854,0.4419,0.0532,1.1047,2841,1426,0.5019,0.0387,0.0047,0.0967,73455,50261,0.6842,1.0,0.1205,2.5,No,1,0,1,1,0,632,0
CB8XYEFHHU,163754,595468,774108,3.6364,4.7273,1.3,7348,1551,0.2111,0.0449,0.0123,0.0095,0,0,0.5035,0.0,0.0,0.0,22589,11602,0.5136,0.1379,0.0379,0.0292,0,0,0.9505,0.0,0.0,0.0,13251,6462,0.4877,0.0809,0.0223,0.0171,20386,8485,0.4162,0.1245,0.0342,0.0263,7520,3308,0.4399,0.0459,0.0126,0.0097,0,0,0.506,0.0,0.0,0.0,8248,4953,0.6005,0.0504,0.0139,0.0107,57628,14048,0.2438,0.3519,0.0968,0.0744,11897,6011,0.5053,0.0727,0.02,0.0154,148867,56420,0.379,0.9091,0.25,0.1923,High,1,0,0,1,0,621,0
CB9HPU1U8F,28638,9546,712768,0.3333,24.8889,74.6667,1658,1249,0.7533,0.0579,0.1737,0.0023,7217,3621,0.5017,0.252,0.756,0.0101,3323,1988,0.5983,0.116,0.3481,0.0047,0,0,0.1853,0.0,0.0,0.0,0,0,0.5134,0.0,0.0,0.0,4195,2328,0.5549,0.1465,0.4395,0.0059,1062,585,0.5508,0.0371,0.1113,0.0015,0,0,0.5062,0.0,0.0,0.0,0,0,0.5459,0.0,0.0,0.0,13542,8028,0.5928,0.4729,1.4186,0.019,823,412,0.5006,0.0287,0.0862,0.0012,31820,18211,0.5723,1.1111,3.3333,0.0446,No,1,0,0,1,0,433,1
CBCIBTTWEJ,187322,280983,974074,1.5,5.2,3.4667,17152,10218,0.5957,0.0916,0.061,0.0176,9472,4736,0.5,0.0506,0.0337,0.0097,42172,27823,0.6598,0.2251,0.1501,0.0433,0,0,0.4972,0.0,0.0,0.0,0,0,0.4679,0.0,0.0,0.0,11028,6343,0.5752,0.0589,0.0392,0.0113,5697,2226,0.3907,0.0304,0.0203,0.0058,26937,13632,0.5061,0.1438,0.0959,0.0277,3902,1953,0.5005,0.0208,0.0139,0.004,66263,32413,0.4892,0.3537,0.2358,0.068,4699,2358,0.5018,0.0251,0.0167,0.0048,187322,101702,0.5429,1.0,0.6667,0.1923,No,1,1,1,1,0,614,0
CBGF0XQ0RF,42272,295903,46115,7.0,1.0909,0.1558,1304,73,0.056,0.0308,0.0044,0.0283,0,0,0.5041,0.0,0.0,0.0,7415,3801,0.5126,0.1754,0.0251,0.1608,0,0,0.6129,0.0,0.0,0.0,0,0,0.515,0.0,0.0,0.0,8434,4026,0.4774,0.1995,0.0285,0.1829,2269,1272,0.5606,0.0537,0.0077,0.0492,0,0,0.506,0.0,0.0,0.0,374,204,0.5455,0.0088,0.0013,0.0081,15187,2729,0.1797,0.3593,0.0513,0.3293,3446,1735,0.5035,0.0815,0.0116,0.0747,38429,13840,0.3601,0.9091,0.1299,0.8333,No,1,1,0,1,0,644,0
CBHHJLCYXX,77586,108620,15517,1.4,0.2,0.1429,9922,1599,0.1612,0.1279,0.0913,0.6394,6629,3336,0.5032,0.0854,0.061,0.4272,20250,10199,0.5037,0.261,0.1864,1.305,0,0,0.8517,0.0,0.0,0.0,0,0,0.5441,0.0,0.0,0.0,6513,3197,0.4909,0.0839,0.06,0.4197,2488,536,0.2154,0.0321,0.0229,0.1603,0,0,0.5061,0.0,0.0,0.0,2754,1380,0.5011,0.0355,0.0254,0.1775,25720,1910,0.0743,0.3315,0.2368,1.6575,3310,1669,0.5042,0.0427,0.0305,0.2133,77586,23826,0.3071,1.0,0.7143,5.0001,No,1,0,0,1,0,667,0
CBHHOY8HG9,413364,1526266,2162210,3.6923,5.2308,1.4167,27333,15824,0.5789,0.0661,0.0179,0.0126,8681,4357,0.5019,0.021,0.0057,0.004,39573,23536,0.5947,0.0957,0.0259,0.0183,0,0,0.4409,0.0,0.0,0.0,0,0,0.5865,0.0,0.0,0.0,36036,18512,0.5137,0.0872,0.0236,0.0167,14544,6086,0.4185,0.0352,0.0095,0.0067,46805,23688,0.5061,0.1132,0.0307,0.0216,14460,7239,0.5006,0.035,0.0095,0.0067,113135,61243,0.5413,0.2737,0.0741,0.0523,17405,8757,0.5031,0.0421,0.0114,0.008,317972,169242,0.5323,0.7692,0.2083,0.1471,No,1,1,1,1,0,738,0
CBJTN577H5,267668,2052124,3479689,7.6667,13.0,1.6957,13779,8995,0.6528,0.0515,0.0067,0.004,0,0,0.5025,0.0,0.0,0.0,14092,9384,0.6659,0.0526,0.0069,0.004,0,0,0.976,0.0,0.0,0.0,0,0,0.4352,0.0,0.0,0.0,84193,48245,0.573,0.3145,0.041,0.0242,15749,11247,0.7141,0.0588,0.0077,0.0045,0,0,0.5059,0.0,0.0,0.0,6632,2657,0.4006,0.0248,0.0032,0.0019,69529,45651,0.6566,0.2598,0.0339,0.02,19083,9544,0.5001,0.0713,0.0093,0.0055,223057,135723,0.6085,0.8333,0.1087,0.0641,No,1,1,0,1,1,489,0
CBK5VLKIOY,111944,89555,447776,0.8,4.0,5.0,9345,4327,0.463,0.0835,0.1043,0.0209,0,0,0.5013,0.0,0.0,0.0,20390,10455,0.5128,0.1821,0.2277,0.0455,0,0,0.9643,0.0,0.0,0.0,0,0,0.4898,0.0,0.0,0.0,7637,4315,0.565,0.0682,0.0853,0.0171,1757,976,0.5555,0.0157,0.0196,0.0039,19057,9645,0.5061,0.1702,0.2128,0.0426,2760,1381,0.5004,0.0247,0.0308,0.0062,47668,27425,0.5753,0.4258,0.5323,0.1065,3330,1667,0.5006,0.0297,0.0372,0.0074,111944,60191,0.5377,1.0,1.25,0.25,No,1,0,0,1,0,613,0
CBKEB9MO3L,0,9984,35277,5.4048,7.7858,3.5334,0,0,0.2371,0.0407,0.0,0.0,0,0,0.5027,0.0,0.0,0.0,0,0,0.481,0.191,0.0,0.0,0,0,0.2583,0.0003,0.0,0.0,597,346,0.5796,0.0696,0.0598,0.0169,737,197,0.2673,0.133,0.0738,0.0209,140,38,0.2714,0.0722,0.014,0.004,1566,792,0.5057,0.1362,0.1569,0.0444,0,0,0.4895,0.0061,0.0,0.0,3069,505,0.1645,0.3272,0.3074,0.087,547,273,0.4991,0.1279,0.0548,0.0155,6656,2151,0.3232,0.9261,0.6667,0.1887,Low,1,0,0,1,0,585,1
CBKM68YY16,0,58340,137099,9.572,12.895,2.35,0,0,0.5878,0.0645,0.0,0.0,0,0,0.5024,0.0433,0.0,0.0,0,0,0.6698,0.1059,0.0,0.0,0,0,0.8027,0.0005,0.0,0.0,0,0,0.4848,0.0593,0.0,0.0,1023,487,0.4761,0.2515,0.0175,0.0075,211,83,0.3934,0.0587,0.0036,0.0015,1524,771,0.5059,0.2936,0.0261,0.0111,0,0,0.5691,0.0085,0.0,0.0,11296,6044,0.5351,0.4729,0.1936,0.0824,531,267,0.5028,0.0515,0.0091,0.0039,14585,7652,0.5246,1.1373,0.25,0.1064,No,1,0,0,1,0,523,1
CBKP0LMEQM,8105,3684,121572,0.4545,14.9996,33.0,578,425,0.7353,0.0713,0.1569,0.0048,0,0,0.5039,0.0,0.0,0.0,2239,1456,0.6503,0.2762,0.6078,0.0184,0,0,1.0872,0.0,0.0,0.0,0,0,0.4474,0.0,0.0,0.0,2205,1130,0.5125,0.2721,0.5985,0.0181,340,173,0.5088,0.0419,0.0923,0.0028,1530,774,0.5059,0.1888,0.4153,0.0126,0,0,0.5492,0.0,0.0,0.0,0,0,0.2864,0.0,0.0,0.0,476,241,0.5063,0.0587,0.1292,0.0039,7368,4199,0.5699,0.9091,2.0,0.0606,No,1,0,0,1,0,500,0
CBNH5GV723,3908,2442,0,0.6249,0.0,0.0,116,39,0.3362,0.0297,0.0475,0.0041,292,147,0.5034,0.0747,0.1196,0.0838,3853,1968,0.5108,0.9859,1.5778,0.9064,0,0,0.9459,0.0,0.0,0.0,0,0,0.4478,0.0,0.0,0.0,624,322,0.516,0.1597,0.2555,0.0,0,0,0.5828,0.0,0.0,0.1307,0,0,0.5061,0.0,0.0,0.0923,0,0,0.5055,0.0,0.0,0.0108,0,0,0.7304,0.0,0.0,0.0,0,0,0.5037,0.0,0.0,0.1206,4885,2476,0.5069,1.25,2.0004,1.4722,No,0,0,0,1,0,692,0
CBOT10T28T,239089,2021392,2325688,8.4546,9.7273,1.1505,4204,1388,0.3302,0.0176,0.0021,0.0018,0,0,0.5043,0.0,0.0,0.0,10081,6090,0.6041,0.0422,0.005,0.0043,0,0,0.5162,0.0,0.0,0.0,0,0,0.5272,0.0,0.0,0.0,61894,32015,0.5173,0.2589,0.0306,0.0266,11559,7782,0.6732,0.0483,0.0057,0.005,66134,33470,0.5061,0.2766,0.0327,0.0284,6664,3336,0.5006,0.0279,0.0033,0.0029,40763,16637,0.4081,0.1705,0.0202,0.0175,16055,8106,0.5049,0.0672,0.0079,0.0069,217354,108824,0.5007,0.9091,0.1075,0.0935,No,1,1,1,1,1,575,0
CBPG6O9FF3,31453,182427,25162,5.8,0.8,0.1379,2078,1099,0.5289,0.0661,0.0114,0.0826,0,0,0.5008,0.0,0.0,0.0,7573,3825,0.5051,0.2408,0.0415,0.301,68,35,0.5147,0.0022,0.0004,0.0027,0,0,0.517,0.0,0.0,0.0,9250,4771,0.5158,0.2941,0.0507,0.3676,8629,5442,0.6307,0.2743,0.0473,0.3429,0,0,0.5061,0.0,0.0,0.0,381,210,0.5512,0.0121,0.0021,0.0151,0,0,0.251,0.0,0.0,0.0,3474,1754,0.5049,0.1105,0.019,0.1381,31453,17136,0.5448,1.0,0.1724,1.25,No,1,0,0,1,0,608,0
CBS3CV5OMO,175693,223609,910410,1.2727,5.1818,4.0714,4652,1985,0.4267,0.0265,0.0208,0.0051,0,0,0.5018,0.0,0.0,0.0,30886,15867,0.5137,0.1758,0.1381,0.0339,0,0,0.1395,0.0,0.0,0.0,16990,8401,0.4945,0.0967,0.076,0.0187,9019,3978,0.4411,0.0513,0.0403,0.0099,3249,992,0.3053,0.0185,0.0145,0.0036,29000,14676,0.5061,0.1651,0.1297,0.0319,3851,1753,0.4552,0.0219,0.0172,0.0042,57030,31893,0.5592,0.3246,0.255,0.0626,5044,2541,0.5038,0.0287,0.0226,0.0055,159721,82086,0.5139,0.9091,0.7143,0.1754,High,1,0,1,1,0,605,1
CBS5XYXH6M,57696,814159,70518,14.1112,1.2222,0.0866,1637,863,0.5272,0.0284,0.002,0.0232,0,0,0.4999,0.0,0.0,0.0,13047,8719,0.6683,0.2261,0.016,0.185,0,0,0.9528,0.0,0.0,0.0,0,0,0.5289,0.0,0.0,0.0,10898,5633,0.5169,0.1889,0.0134,0.1545,7678,3906,0.5087,0.1331,0.0094,0.1089,0,0,0.5061,0.0,0.0,0.0,451,205,0.4545,0.0078,0.0006,0.0064,26284,13953,0.5309,0.4556,0.0323,0.3727,4112,2060,0.501,0.0713,0.0051,0.0583,64107,35339,0.5513,1.1111,0.0787,0.9091,No,1,0,0,1,0,625,0
CBTLDH9WAR,28637,359555,50910,12.5556,1.7778,0.1416,1079,376,0.3485,0.0377,0.003,0.0212,0,0,0.5023,0.0,0.0,0.0,5286,2714,0.5134,0.1846,0.0147,0.1038,0,0,0.9498,0.0,0.0,0.0,506,256,0.5059,0.0177,0.0014,0.0099,5596,2526,0.4514,0.1954,0.0156,0.1099,4078,1203,0.295,0.1424,0.0113,0.0801,0,0,0.5061,0.0,0.0,0.0,264,120,0.4545,0.0092,0.0007,0.0052,12632,5343,0.423,0.4411,0.0351,0.2481,2378,1189,0.5,0.083,0.0066,0.0467,31819,13727,0.4314,1.1111,0.0885,0.625,Low,1,0,0,1,0,641,0
CBU30B9V0J,34166,454408,30749,13.3,0.9,0.0677,416,0,0.7687,0.0122,0.0009,0.0135,0,0,0.503,0.0,0.0,0.0,4612,2329,0.505,0.135,0.0101,0.15,0,0,0.2902,0.0,0.0,0.0,0,0,0.5347,0.0,0.0,0.0,5762,2979,0.517,0.1686,0.0127,0.1874,3989,2006,0.5029,0.1168,0.0088,0.1297,0,0,0.5061,0.0,0.0,0.0,252,126,0.5,0.0074,0.0006,0.0082,16978,8981,0.529,0.4969,0.0374,0.5521,2157,1083,0.5021,0.0631,0.0047,0.0701,34166,17504,0.5123,1.0,0.0752,1.1111,No,1,0,0,1,0,633,0
CBW3N5ZEVZ,109418,415788,1509968,3.8,13.8,3.6316,3033,621,0.2047,0.0277,0.0073,0.002,13596,6851,0.5039,0.1243,0.0327,0.009,3673,1896,0.5162,0.0336,0.0088,0.0024,0,0,0.3092,0.0,0.0,0.0,0,0,0.5643,0.0,0.0,0.0,28557,14980,0.5246,0.261,0.0687,0.0189,4009,569,0.1419,0.0366,0.0096,0.0027,29967,15165,0.5061,0.2739,0.0721,0.0198,3019,1512,0.5008,0.0276,0.0073,0.002,16310,7810,0.4788,0.1491,0.0392,0.0108,7254,3636,0.5012,0.0663,0.0174,0.0048,109418,53040,0.4847,1.0,0.2632,0.0725,No,1,0,0,1,1,532,0
CBX5SDQKPP,64713,605949,58830,9.3636,0.9091,0.0971,3405,2154,0.6326,0.0526,0.0056,0.0579,0,0,0.5015,0.0,0.0,0.0,13505,8978,0.6648,0.2087,0.0223,0.2296,0,0,0.8848,0.0,0.0,0.0,832,396,0.476,0.0129,0.0014,0.0141,11445,5901,0.5156,0.1769,0.0189,0.1945,5508,4152,0.7538,0.0851,0.0091,0.0936,19383,9810,0.5061,0.2995,0.032,0.3295,469,215,0.4584,0.0072,0.0008,0.008,0,0,0.5601,0.0,0.0,0.0,4283,2147,0.5013,0.0662,0.0071,0.0728,58830,33753,0.5737,0.9091,0.0971,1.0,Low,1,0,0,1,0,616,0
CBZMVBD57Z,235128,1763460,2069126,7.5,8.8,1.1733,8697,2408,0.2769,0.037,0.0049,0.0042,0,0,0.5041,0.0,0.0,0.0,12928,8289,0.6412,0.055,0.0073,0.0062,0,0,0.3741,0.0,0.0,0.0,0,0,0.5594,0.0,0.0,0.0,89531,54081,0.604,0.3808,0.0508,0.0433,12510,10239,0.8185,0.0532,0.0071,0.006,0,0,0.5062,0.0,0.0,0.0,6530,3269,0.5006,0.0278,0.0037,0.0032,86153,57299,0.6651,0.3664,0.0489,0.0416,18779,9463,0.5039,0.0799,0.0106,0.0091,235128,145048,0.6169,1.0,0.1333,0.1136,No,1,0,0,1,1,522,0
CBZQ1WNXF1,13863,1540,46209,0.1111,3.3333,30.0058,2582,2056,0.7963,0.1863,1.6766,0.0559,0,0,0.5025,0.0,0.0,0.0,3456,1766,0.511,0.2493,2.2442,0.0748,0,0,1.0094,0.0,0.0,0.0,1382,740,0.5355,0.0997,0.8974,0.0299,5479,3105,0.5667,0.3952,3.5578,0.1186,1446,950,0.657,0.1043,0.939,0.0313,0,0,0.5062,0.0,0.0,0.0,0,0,0.4393,0.0,0.0,0.0,0,0,0.1839,0.0,0.0,0.0,1058,531,0.5019,0.0763,0.687,0.0229,15403,9148,0.5939,1.1111,10.0019,0.3333,High,1,0,0,1,0,609,1
CC0626P1M3,21592,11777,213956,0.5454,9.909,18.1673,328,212,0.6463,0.0152,0.0279,0.0015,5879,2948,0.5014,0.2723,0.4992,0.0275,2200,1112,0.5055,0.1019,0.1868,0.0103,0,0,0.8257,0.0,0.0,0.0,870,514,0.5908,0.0403,0.0739,0.0041,2671,1166,0.4365,0.1237,0.2268,0.0125,376,138,0.367,0.0174,0.0319,0.0018,0,0,0.5063,0.0,0.0,0.0,0,0,0.5665,0.0,0.0,0.0,6631,2968,0.4476,0.3071,0.563,0.031,674,339,0.503,0.0312,0.0572,0.0032,19629,9397,0.4787,0.9091,1.6667,0.0917,Low,1,0,0,1,0,550,0
CC0G91G0EE,306207,437438,2427781,1.4286,7.9286,5.55,7514,7514,1.0,0.0245,0.0172,0.0031,0,0,0.505,0.0,0.0,0.0,34158,22540,0.6599,0.1116,0.0781,0.0141,0,0,1.0752,0.0,0.0,0.0,13557,6954,0.5129,0.0443,0.031,0.0056,29535,17196,0.5822,0.0965,0.0675,0.0122,6864,5438,0.7922,0.0224,0.0157,0.0028,0,0,0.506,0.0,0.0,0.0,9415,5141,0.546,0.0307,0.0215,0.0039,105346,60585,0.5751,0.344,0.2408,0.0434,12330,6194,0.5024,0.0403,0.0282,0.0051,218719,131562,0.6015,0.7143,0.5,0.0901,High,1,1,0,1,0,593,1
CC2574VB21,50580,13795,335669,0.2727,6.6364,24.3327,1506,667,0.4429,0.0298,0.1092,0.0045,11076,5575,0.5033,0.219,0.8029,0.033,6976,4913,0.7043,0.1379,0.5057,0.0208,0,0,0.2803,0.0,0.0,0.0,1555,586,0.3768,0.0307,0.1127,0.0046,5900,3040,0.5153,0.1166,0.4277,0.0176,1078,483,0.4481,0.0213,0.0781,0.0032,0,0,0.5061,0.0,0.0,0.0,0,0,0.4704,0.0,0.0,0.0,16618,7798,0.4693,0.3285,1.2046,0.0495,1273,635,0.4988,0.0252,0.0923,0.0038,45982,23697,0.5154,0.9091,3.3332,0.137,High,1,0,0,1,0,538,0
CC2U93ZVSL,10602,5301,0,0.5,0.0,0.0,91,0,0.1843,0.0086,0.0172,0.0,331,164,0.4955,0.0312,0.0624,0.0564,4347,2222,0.5112,0.41,0.82,0.0,0,0,0.6029,0.0,0.0,0.0,0,0,0.4583,0.0,0.0,0.0236,583,244,0.4185,0.055,0.11,0.1134,0,0,0.5534,0.0,0.0,0.1098,0,0,0.5058,0.0,0.0,0.0085,0,0,0.5345,0.0,0.0,0.022,5250,648,0.1234,0.4952,0.9904,0.033,0,0,0.505,0.0,0.0,0.0196,10602,3278,0.3092,1.0,2.0,1.8336,No,0,0,0,1,0,667,0
CC2VJU4FQP,7710,3084,0,0.4,0.0,0.0,199,128,0.6432,0.0258,0.0645,0.0,350,177,0.5057,0.0454,0.1135,0.1428,6337,4151,0.655,0.8219,2.0548,0.0,0,0,0.8571,0.0,0.0,0.0,0,0,0.4851,0.0,0.0,0.0,824,476,0.5777,0.1069,0.2672,0.0,0,0,0.6689,0.0,0.0,0.1323,0,0,0.5063,0.0,0.0,0.2918,0,0,0.5214,0.0,0.0,0.0367,0,0,1.0432,0.0,0.0,0.0,0,0,0.502,0.0,0.0,0.1443,7710,4932,0.6397,1.0,2.5,2.3107,No,0,0,0,1,0,581,1
CC32QRSL0U,16330,195955,7258,11.9997,0.4445,0.037,1112,816,0.7338,0.0681,0.0057,0.1532,0,0,0.501,0.0,0.0,0.0,2257,1149,0.5091,0.1382,0.0115,0.311,0,0,0.7313,0.0,0.0,0.0,0,0,0.5309,0.0,0.0,0.0,2980,1661,0.5574,0.1825,0.0152,0.4106,2152,1206,0.5604,0.1318,0.011,0.2965,0,0,0.5059,0.0,0.0,0.0,110,50,0.4545,0.0067,0.0006,0.0152,8503,5421,0.6375,0.5207,0.0434,1.1715,1030,518,0.5029,0.0631,0.0053,0.1419,18144,10821,0.5964,1.1111,0.0926,2.4999,No,1,0,0,1,0,621,0
CC348SCIOZ,302627,259394,2075155,0.8571,6.8571,8.0,21135,17122,0.8101,0.0698,0.0815,0.0102,5906,2968,0.5025,0.0195,0.0228,0.0028,22178,11339,0.5113,0.0733,0.0855,0.0107,0,0,0.8759,0.0,0.0,0.0,0,0,0.6391,0.0,0.0,0.0,25843,14053,0.5438,0.0854,0.0996,0.0125,11629,6052,0.5204,0.0384,0.0448,0.0056,31817,16102,0.5061,0.1051,0.1227,0.0153,9830,4921,0.5006,0.0325,0.0379,0.0047,76000,47708,0.6277,0.2511,0.293,0.0366,11824,5926,0.5012,0.0391,0.0456,0.0057,216162,126191,0.5838,0.7143,0.8333,0.1042,No,1,0,1,1,0,630,0
CC3CCMZ8GM,0,33317,31298,6.6132,7.7389,0.9394,0,0,0.5791,0.1341,0.0,0.0,0,0,0.5049,0.1242,0.0,0.0,0,0,0.4919,0.279,0.0,0.0,0,0,0.8318,0.0,0.0,0.0,327,163,0.4985,0.06,0.0098,0.0104,755,390,0.5166,0.2094,0.0227,0.0241,63,21,0.3333,0.0757,0.0019,0.002,1036,525,0.5068,0.1661,0.0311,0.0331,0,0,0.4929,0.0376,0.0,0.0,7554,4971,0.6581,0.3024,0.2267,0.2414,361,181,0.5014,0.037,0.0108,0.0115,10096,6251,0.6192,0.7187,0.303,0.3226,Low,1,0,0,1,0,533,0
CC4YBHAPZ9,103494,630370,112902,6.0909,1.0909,0.1791,2250,1385,0.6156,0.0217,0.0036,0.0199,0,0,0.5065,0.0,0.0,0.0,13409,8681,0.6474,0.1296,0.0213,0.1188,0,0,0.131,0.0,0.0,0.0,842,389,0.462,0.0081,0.0013,0.0075,11886,6120,0.5149,0.1148,0.0189,0.1053,8375,4244,0.5067,0.0809,0.0133,0.0742,20202,10224,0.5061,0.1952,0.032,0.1789,528,264,0.5,0.0051,0.0008,0.0047,32136,18452,0.5742,0.3105,0.051,0.2846,4457,2258,0.5066,0.0431,0.0071,0.0395,94085,52017,0.5529,0.9091,0.1493,0.8333,Low,1,0,0,1,0,625,0
CC6POPI7OO,137455,392728,756001,2.8571,5.5,1.925,18661,9750,0.5225,0.1358,0.0475,0.0247,0,0,0.5011,0.0,0.0,0.0,29289,19313,0.6594,0.2131,0.0746,0.0387,0,0,0.7597,0.0,0.0,0.0,0,0,0.5286,0.0,0.0,0.0,22672,11911,0.5254,0.1649,0.0577,0.03,7890,6637,0.8412,0.0574,0.0201,0.0104,0,0,0.5061,0.0,0.0,0.0,8920,4465,0.5006,0.0649,0.0227,0.0118,0,0,0.4836,0.0,0.0,0.0,10750,5389,0.5013,0.0782,0.0274,0.0142,98182,57465,0.5853,0.7143,0.25,0.1299,No,1,1,0,1,0,567,1
CC70KE34ME,295173,771990,1952682,2.6154,6.6154,2.5294,34133,26505,0.7765,0.1156,0.0442,0.0175,0,0,0.5028,0.0,0.0,0.0,22723,11618,0.5113,0.077,0.0294,0.0116,0,0,1.1839,0.0,0.0,0.0,0,0,0.5125,0.0,0.0,0.0,30664,18794,0.6129,0.1039,0.0397,0.0157,10709,9390,0.8768,0.0363,0.0139,0.0055,0,0,0.506,0.0,0.0,0.0,9874,4943,0.5006,0.0335,0.0128,0.0051,107060,71163,0.6647,0.3627,0.1387,0.0548,11893,5968,0.5018,0.0403,0.0154,0.0061,227056,148381,0.6535,0.7692,0.2941,0.1163,No,1,1,0,1,0,538,1
CC7BS38IQ6,6553,4368,0,0.6666,0.0,0.0,125,74,0.592,0.0191,0.0286,0.0818,0,0,0.502,0.0,0.0,0.0707,4890,2494,0.51,0.7462,1.1195,0.1837,0,0,0.9681,0.0,0.0,0.0,0,0,0.5207,0.0,0.0,0.0021,643,268,0.4168,0.0981,0.1472,0.0,0,0,0.4167,0.0,0.0,0.0439,0,0,0.506,0.0,0.0,0.1238,0,0,0.4672,0.0,0.0,0.0,5263,2575,0.4893,0.8031,1.2049,0.0,0,0,0.5069,0.0,0.0,0.0,10921,5411,0.4955,1.6666,2.5002,2.5511,No,0,0,0,1,0,621,0
CC7FM1QJ50,199262,611069,292250,3.0667,1.4667,0.4783,7577,3782,0.4991,0.038,0.0124,0.0259,0,0,0.5032,0.0,0.0,0.0,19536,12584,0.6441,0.098,0.032,0.0668,0,0,0.338,0.0,0.0,0.0,0,0,0.6078,0.0,0.0,0.0,15382,7957,0.5173,0.0772,0.0252,0.0526,4487,885,0.1972,0.0225,0.0073,0.0154,20018,10131,0.5061,0.1005,0.0328,0.0685,6185,3097,0.5007,0.031,0.0101,0.0212,52234,25351,0.4853,0.2621,0.0855,0.1787,7422,3717,0.5008,0.0372,0.0121,0.0254,132841,67504,0.5082,0.6667,0.2174,0.4545,No,1,0,0,1,0,635,1
CC7ZMMSI0W,327562,701919,2175949,2.1429,6.6429,3.1,11625,8860,0.7622,0.0355,0.0166,0.0053,0,0,0.5043,0.0,0.0,0.0,30732,15808,0.5144,0.0938,0.0438,0.0141,0,0,0.5721,0.0,0.0,0.0,0,0,0.5533,0.0,0.0,0.0,33717,17456,0.5177,0.1029,0.048,0.0155,14314,8222,0.5744,0.0437,0.0204,0.0066,43837,22185,0.5061,0.1338,0.0625,0.0201,12419,6781,0.546,0.0379,0.0177,0.0057,71060,32454,0.4567,0.2169,0.1012,0.0327,16269,8144,0.5006,0.0497,0.0232,0.0075,233973,119910,0.5125,0.7143,0.3333,0.1075,No,1,0,1,1,0,663,0
